N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
36000.000000,1.651503,1.961476,0.008752,0.009216,4.548305,0.011346,0.002533,0.002899,0.002967,0.226768,3.644531,0.014800,0.506448,0.002080,0.000216,0.000358,0.554033,0.001207,0.000078,2.155802,0.000101,1.289955
36500.000000,1.693070,2.025659,0.009109,0.008864,4.672745,0.011004,0.002578,0.003517,0.003051,0.232775,3.725128,0.014688,0.521659,0.001295,0.000390,0.000385,0.574490,0.000560,0.000088,2.219002,0.000110,1.338735
37000.000000,1.732336,2.091413,0.009200,0.009293,4.876627,0.010984,0.003062,0.002948,0.003088,0.239114,3.955628,0.015537,0.532337,0.001395,0.000175,0.000405,0.580543,0.000996,0.000081,2.319899,0.000116,1.408408
37500.000000,1.798256,2.151292,0.008887,0.009469,5.013492,0.011461,0.002415,0.003247,0.002991,0.242944,4.090830,0.019882,0.565373,0.001673,0.000221,0.000401,0.611745,0.000693,0.000081,2.511721,0.000108,1.495697
38000.000000,1.865265,2.275564,0.010196,0.009820,5.339593,0.012573,0.003742,0.002772,0.003244,0.251111,4.224882,0.016951,0.581136,0.001349,0.000217,0.000387,0.654569,0.000683,0.000084,2.580991,0.000118,1.545152
38500.000000,1.921710,2.275643,0.009804,0.009744,5.451502,0.011451,0.002838,0.004146,0.003442,0.261224,4.396856,0.016284,0.592775,0.001480,0.000308,0.000502,0.664408,0.000734,0.000083,2.615904,0.000110,1.521809
39000.000000,1.972165,2.409775,0.009772,0.009826,5.653190,0.013339,0.002657,0.003789,0.003148,0.268905,4.518838,0.017020,0.607398,0.001347,0.000253,0.000395,0.668233,0.001843,0.000084,2.673601,0.000096,1.654438
39500.000000,1.981836,2.407752,0.009872,0.009957,5.706253,0.012994,0.002576,0.003562,0.003474,0.272540,4.665438,0.016079,0.607300,0.001292,0.000250,0.000414,0.676837,0.000677,0.000087,2.716306,0.000126,1.649803
40000.000000,2.043171,2.511946,0.010166,0.010136,5.957458,0.011944,0.002815,0.003627,0.003449,0.278941,4.805409,0.016930,0.620669,0.001454,0.000189,0.000506,0.702528,0.000682,0.000087,2.761959,0.000128,1.675913
40500.000000,2.072291,2.518271,0.010106,0.010074,6.062841,0.012011,0.003361,0.004042,0.003201,0.283954,4.938560,0.016503,0.636301,0.002881,0.000259,0.000413,0.694896,0.000991,0.000087,2.787550,0.000118,1.725228
41000.000000,2.146132,2.624780,0.010710,0.010469,6.270155,0.012804,0.003533,0.004295,0.003976,0.296455,5.173710,0.017637,0.659960,0.002460,0.000260,0.000446,0.727293,0.001092,0.000090,2.914103,0.000141,1.805936
41500.000000,2.172986,2.685203,0.010568,0.010295,6.490815,0.012300,0.003207,0.004437,0.004681,0.302562,5.351202,0.018658,0.675218,0.002312,0.000404,0.000471,0.747442,0.000669,0.000092,3.074772,0.000110,1.913862
42000.000000,2.631934,2.740339,0.010683,0.010511,6.612742,0.013568,0.003066,0.004035,0.003553,0.303028,5.465369,0.017119,0.680930,0.001854,0.000226,0.000512,0.771896,0.000779,0.000091,3.106418,0.000106,2.009913
42500.000000,2.329152,2.860302,0.011201,0.011021,6.867453,0.013007,0.003008,0.004254,0.003845,0.316100,5.693369,0.018866,0.698439,0.001405,0.000280,0.000471,0.761437,0.001843,0.000092,3.260373,0.000117,2.027204
43000.000000,2.468711,3.048333,0.011036,0.010829,7.154861,0.013756,0.003140,0.004726,0.003851,0.322591,5.912323,0.019054,0.716748,0.001453,0.000199,0.000524,0.767120,0.000719,0.000100,3.357477,0.000126,2.163441
43500.000000,2.417976,3.022314,0.011448,0.011450,7.348886,0.014065,0.003282,0.003603,0.003909,0.327415,6.039230,0.018298,0.739332,0.001556,0.000302,0.000459,0.818988,0.002061,0.000096,3.456970,0.000121,2.163307
44000.000000,2.473672,3.084002,0.011868,0.011089,7.544953,0.016484,0.003073,0.004400,0.004246,0.336520,6.180466,0.019273,0.752599,0.001590,0.000311,0.000491,0.817819,0.000773,0.000112,3.607332,0.000115,2.294009
44500.000000,2.551289,3.163117,0.011570,0.011707,7.736256,0.013563,0.003612,0.005574,0.004586,0.346178,6.340797,0.019225,0.769529,0.001515,0.000212,0.000542,0.848055,0.000766,0.000096,3.783361,0.000128,2.436195
45000.000000,2.606003,3.283714,0.011684,0.011375,8.013954,0.014343,0.003826,0.004473,0.004008,0.355445,6.656253,0.020327,0.804641,0.001614,0.000214,0.000549,0.874415,0.000964,0.000098,3.895186,0.000120,2.383989
45500.000000,2.635649,3.327840,0.011551,0.011542,8.161762,0.014752,0.003473,0.004173,0.004522,0.354849,6.890802,0.020860,0.803923,0.002643,0.000210,0.000557,0.863959,0.000795,0.000100,3.964454,0.000151,2.352506
46000.000000,2.705007,3.400813,0.012317,0.012089,8.460902,0.014260,0.003418,0.004812,0.004201,0.361023,6.985440,0.019284,0.809612,0.001579,0.000314,0.000506,0.870481,0.001475,0.000100,4.077551,0.000127,2.590910
46500.000000,2.725197,3.454283,0.011995,0.011837,8.576954,0.015266,0.003527,0.004262,0.005049,0.374967,7.772970,0.022471,0.862667,0.003341,0.000295,0.000517,0.976847,0.001475,0.000101,4.321930,0.000210,2.716154
47000.000000,2.968112,3.763894,0.012929,0.012073,8.936053,0.014797,0.003484,0.004982,0.004747,0.393514,7.489700,0.020705,0.883511,0.001707,0.000215,0.000575,0.974845,0.001394,0.000102,4.352485,0.000144,2.896198
47500.000000,2.929518,3.772213,0.012509,0.012306,9.181216,0.015458,0.003640,0.005244,0.004144,0.395526,7.653854,0.020107,0.893935,0.001692,0.000250,0.000592,1.017733,0.002041,0.000113,4.654253,0.000160,2.945447
48000.000000,3.019259,3.919836,0.012696,0.013080,9.478508,0.015051,0.004083,0.005337,0.004123,0.401737,7.930652,0.021661,0.916070,0.001665,0.000218,0.000596,1.033519,0.001486,0.000105,4.779204,0.000156,3.066152
48500.000000,3.097284,4.021382,0.012745,0.012353,9.695718,0.015995,0.003987,0.004698,0.004265,0.417369,8.118265,0.021205,0.925030,0.002805,0.000354,0.000605,0.986020,0.000869,0.000107,4.762937,0.000136,3.085299
49000.000000,3.011801,3.900801,0.013362,0.013062,9.701721,0.015072,0.003644,0.004667,0.004238,0.411659,8.374052,0.022254,0.969829,0.001638,0.000231,0.000594,1.083371,0.001598,0.000130,4.790081,0.000139,3.140525
49500.000000,3.186148,4.192116,0.013793,0.012712,10.187342,0.016411,0.003662,0.005096,0.004788,0.428747,8.564076,0.022622,0.954562,0.002196,0.000324,0.000550,1.093712,0.000932,0.000107,4.994540,0.000181,3.100210
50000.000000,3.280047,4.144260,0.013434,0.012710,10.471975,0.015590,0.004508,0.005266,0.004621,0.437945,8.674792,0.021647,0.983234,0.001717,0.000241,0.000595,1.090262,0.000859,0.000110,5.197160,0.000158,3.357992
50500.000000,3.356179,4.286825,0.013720,0.013287,10.650379,0.016441,0.004197,0.004945,0.004451,0.456885,9.001437,0.022913,1.018897,0.001879,0.000533,0.000588,1.126897,0.001458,0.000109,5.310106,0.000190,3.293839
51000.000000,3.456475,4.444157,0.015389,0.013000,11.086441,0.016329,0.004077,0.004579,0.005398,0.458146,9.174589,0.022082,1.028132,0.001759,0.000319,0.000564,1.124384,0.000855,0.000122,5.344787,0.000167,3.380611
51500.000000,3.407036,4.452919,0.018508,0.013522,11.158236,0.017118,0.004936,0.006398,0.006037,0.474852,9.497601,0.023102,1.079328,0.001438,0.000759,0.000619,1.175929,0.000853,0.000111,5.571578,0.000148,3.705322
52000.000000,3.507965,4.552343,0.014544,0.013936,11.287699,0.017964,0.004676,0.005107,0.005158,0.484479,9.640023,0.023996,1.082376,0.002086,0.000341,0.000604,1.159555,0.000890,0.000114,5.614333,0.000160,3.583666
52500.000000,3.593950,4.681531,0.014931,0.013616,11.546010,0.017134,0.004777,0.006009,0.005779,0.490218,9.886809,0.024108,1.088848,0.001751,0.000374,0.000585,1.178602,0.001629,0.000114,5.815481,0.000172,3.734988
53000.000000,3.662145,4.759572,0.015084,0.014884,11.863667,0.017275,0.005110,0.005730,0.005499,0.499599,10.244571,0.024784,1.129911,0.002131,0.000321,0.000610,1.246038,0.000921,0.000121,6.066363,0.000181,3.895613
53500.000000,3.728029,4.847229,0.014688,0.014070,12.135939,0.017695,0.003928,0.004850,0.004343,0.510755,10.304599,0.024367,1.140708,0.001884,0.000258,0.000738,1.263510,0.000931,0.000122,6.055312,0.000176,3.983168
54000.000000,3.798220,4.956325,0.014603,0.013822,12.322509,0.017626,0.004528,0.005051,0.004774,0.524808,10.528080,0.026042,1.165341,0.001848,0.000322,0.000616,1.271974,0.001000,0.000117,6.310737,0.000161,4.032704
54500.000000,3.875974,5.138412,0.015992,0.015063,12.803556,0.017607,0.005535,0.005676,0.005438,0.535471,10.857800,0.024961,1.180329,0.002405,0.000318,0.000712,1.348379,0.001075,0.000119,6.311400,0.000175,4.288390
55000.000000,3.947793,5.156179,0.015231,0.014321,12.880069,0.019235,0.004847,0.005936,0.005256,0.534378,10.987735,0.024856,1.200069,0.002035,0.000238,0.000673,1.329322,0.001105,0.000121,6.463032,0.000205,3.524123
55500.000000,4.050182,5.354046,0.016086,0.014289,13.392708,0.018134,0.004393,0.005172,0.004790,0.547999,11.389855,0.025761,1.217424,0.002935,0.000386,0.000726,1.393936,0.001023,0.000124,6.728782,0.000147,4.362835
56000.000000,4.149321,5.442153,0.017209,0.015308,13.252335,0.018736,0.004898,0.005019,0.004380,0.547243,11.497298,0.025988,1.268639,0.002048,0.000340,0.000663,1.380250,0.001370,0.000121,6.680327,0.000196,4.292944
56500.000000,4.157949,5.531588,0.017918,0.014780,13.584914,0.023847,0.004585,0.005924,0.005822,0.592350,11.705260,0.031929,1.261590,0.003195,0.000378,0.000695,1.376336,0.001681,0.000134,6.946015,0.000167,4.511335
57000.000000,4.205631,5.597067,0.015863,0.015126,13.878265,0.018597,0.004512,0.006606,0.005075,0.573570,12.215658,0.025538,1.287206,0.001981,0.000374,0.000687,1.414313,0.002151,0.000123,7.114006,0.000172,4.670014
