N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
4700.000000,0.028692,0.033655,0.000813,0.000807,0.062766,0.000852,0.000334,0.000385,0.000442,0.004758,0.050716,0.001268,0.009541,8.338879,0.000053,0.000048,0.010255,0.000082,0.000011,0.022369,0.000026,0.015942
4800.000000,0.031391,0.038988,0.000813,0.000850,0.067219,0.000872,0.000324,0.000399,0.000295,0.005087,0.055332,0.001271,0.009648,9.172354,0.000059,0.000049,0.010764,0.000088,0.000011,0.023766,0.000018,0.016990
4900.000000,0.031053,0.036094,0.000847,0.000847,0.071389,0.000895,0.000262,0.000409,0.000371,0.005261,0.055309,0.001270,0.010274,9.804810,0.000054,0.000050,0.014673,0.000075,0.000012,0.029473,0.000018,0.018428
5000.000000,0.031552,0.037042,0.000883,0.000845,0.072948,0.000930,0.000429,0.000506,0.000482,0.005523,0.057687,0.001320,0.010619,10.548582,0.000052,0.000051,0.011922,0.000083,0.000013,0.026518,0.000025,0.018772
5100.000000,0.032660,0.040114,0.000887,0.000884,0.075074,0.000946,0.000389,0.000421,0.000370,0.005901,0.062038,0.002357,0.012220,10.840882,0.000062,0.000054,0.012104,0.000073,0.000014,0.027824,0.000019,0.020120
5200.000000,0.034457,0.040045,0.000924,0.000895,0.078261,0.000983,0.000290,0.000637,0.000512,0.005800,0.062351,0.001342,0.011774,11.211493,0.000054,0.000053,0.012629,0.000086,0.000013,0.029484,0.000021,0.021145
5300.000000,0.035806,0.041718,0.000940,0.000901,0.085054,0.001123,0.000343,0.000541,0.000367,0.006054,0.068474,0.001430,0.012644,11.847193,0.000082,0.000055,0.013767,0.000168,0.000013,0.030305,0.000021,0.021749
5400.000000,0.036742,0.047039,0.000969,0.000913,0.093039,0.000988,0.000371,0.000389,0.000355,0.006414,0.069081,0.001453,0.012864,12.289880,0.000057,0.000057,0.013693,0.000061,0.000013,0.032361,0.000021,0.022651
5500.000000,0.038633,0.045204,0.001046,0.000968,0.092474,0.000986,0.000537,0.000727,0.000464,0.006640,0.068648,0.001480,0.012595,12.972055,0.000063,0.000056,0.013999,0.000054,0.000013,0.033329,0.000025,0.023587
5600.000000,0.039524,0.047346,0.000981,0.000992,0.089879,0.001024,0.000399,0.000545,0.000479,0.006555,0.073468,0.001480,0.013310,13.546269,0.000060,0.000058,0.014436,0.000066,0.000014,0.034736,0.000019,0.025420
5700.000000,0.042581,0.050487,0.001016,0.000970,0.090897,0.001044,0.000422,0.000508,0.000476,0.006959,0.075502,0.001626,0.014349,14.204341,0.000062,0.000059,0.015160,0.000108,0.000012,0.036495,0.000028,0.026536
5800.000000,0.043555,0.054111,0.001051,0.001003,0.096829,0.001150,0.000480,0.000420,0.000497,0.007178,0.079173,0.001597,0.014022,14.890117,0.000063,0.000060,0.014482,0.000090,0.000014,0.038929,0.000023,0.028011
5900.000000,0.044600,0.053421,0.001034,0.001031,0.097889,0.001169,0.000406,0.000543,0.000730,0.007531,0.080218,0.001575,0.014831,15.735263,0.000092,0.000061,0.015369,0.000298,0.000014,0.040642,0.000021,0.029435
6000.000000,0.046421,0.058452,0.001219,0.001061,0.108330,0.001163,0.000555,0.000674,0.000701,0.007725,0.082716,0.001642,0.015741,16.777117,0.000087,0.000062,0.016984,0.000150,0.000015,0.041262,0.000019,0.030125
6100.000000,0.047263,0.056340,0.001117,0.001028,0.107822,0.001149,0.000439,0.000620,0.000753,0.008141,0.086370,0.001695,0.015383,17.814845,0.000083,0.000064,0.017231,0.000121,0.000014,0.042431,0.000021,0.029724
6200.000000,0.053611,0.064378,0.001114,0.001066,0.115266,0.001252,0.000406,0.000606,0.000539,0.008169,0.089697,0.001720,0.015870,18.567079,0.000067,0.000058,0.017928,0.000184,0.000014,0.044794,0.000028,0.032390
6300.000000,0.051909,0.059238,0.001360,0.001110,0.114207,0.002075,0.000321,0.000586,0.000431,0.008470,0.094799,0.001800,0.017753,19.635139,0.000069,0.000064,0.017523,0.000138,0.000015,0.048502,0.000022,0.034808
6400.000000,0.052071,0.062608,0.001247,0.001092,0.120640,0.001235,0.000410,0.000448,0.000525,0.008756,0.096133,0.001846,0.017717,20.432264,0.000097,0.000070,0.017508,0.000099,0.000016,0.049198,0.000023,0.039709
6500.000000,0.054083,0.063263,0.001233,0.001096,0.118597,0.001204,0.000419,0.000668,0.000502,0.009323,0.103105,0.001770,0.017527,21.370627,0.000037,0.000067,0.019527,0.000100,0.000016,0.050085,0.000030,0.036955
